,bush,state,edu,age
4721,0.0,14,3,2
4722,0.0,21,4,2
4723,1.0,36,1,4
4724,0.0,43,2,2
4725,0.0,37,2,3
4726,1.0,21,2,3
4727,1.0,4,2,4
4728,1.0,48,4,2
4729,1.0,5,3,4
4730,0.0,6,3,1
4731,0.0,5,2,3
4732,0.0,5,3,1
4733,0.0,5,3,2
4734,1.0,44,2,4
4735,1.0,19,2,4
4736,1.0,45,3,3
4737,0.0,3,2,3
4738,1.0,5,3,4
4739,1.0,44,2,2
4740,0.0,45,3,2
4741,1.0,4,3,2
4742,0.0,44,3,1
4743,1.0,25,3,1
4744,0.0,50,3,2
4745,1.0,22,3,1
4746,1.0,19,2,1
4747,0.0,11,1,4
4748,1.0,34,2,3
4749,1.0,44,2,2
4750,1.0,4,2,3
4751,1.0,1,4,2
4752,1.0,44,1,3
4753,,1,2,2
4754,0.0,44,4,3
4755,,50,1,4
4756,1.0,33,4,3
4757,1.0,33,2,2
4758,1.0,40,4,2
4759,1.0,33,4,2
4760,0.0,5,3,3
4761,1.0,23,4,3
4762,0.0,44,1,4
4763,0.0,37,3,4
4764,1.0,33,4,3
4765,0.0,1,2,3
4766,0.0,14,1,3
4767,0.0,5,3,1
4768,1.0,44,4,4
4769,0.0,50,2,4
4770,0.0,34,4,2
4771,0.0,26,4,1
4772,0.0,14,3,2
4773,1.0,16,4,2
4774,1.0,14,3,1
4775,0.0,44,3,3
4776,0.0,21,1,3
4777,0.0,36,2,4
4778,0.0,18,3,2
4779,0.0,39,1,4
4780,1.0,21,3,3
4781,0.0,44,1,3
4782,0.0,10,3,1
4783,1.0,22,4,2
4784,,22,3,1
4785,1.0,50,4,2
4786,0.0,48,4,2
4787,1.0,6,4,2
4788,1.0,24,3,3
4789,0.0,28,3,4
4790,1.0,38,4,2
4791,1.0,31,3,1
4792,0.0,44,3,2
4793,1.0,19,3,2
4794,0.0,50,2,4
4795,0.0,26,3,1
4796,0.0,17,2,3
4797,1.0,44,3,4
4798,1.0,14,3,2
4799,0.0,1,3,3
4800,1.0,10,3,2
4801,1.0,44,4,3
4802,1.0,44,4,3
4803,0.0,44,4,3
4804,0.0,5,2,2
4805,0.0,5,3,2
4806,1.0,48,2,2
4807,1.0,38,4,2
4808,0.0,14,2,2
4809,0.0,5,2,2
4810,0.0,26,2,2
4811,1.0,4,3,3
4812,1.0,47,3,3
4813,,19,2,1
4814,1.0,44,4,1
4815,0.0,43,2,2
4816,0.0,34,4,2
4817,0.0,16,2,1
4818,1.0,41,1,4
4819,0.0,44,2,3
4820,0.0,44,2,2
4821,0.0,39,3,3
4822,1.0,23,2,4
4823,0.0,36,3,4
4824,1.0,31,4,1
4825,1.0,22,2,1
4826,0.0,26,2,2
4827,1.0,31,4,2
4828,1.0,49,3,1
4829,1.0,26,2,4
4830,1.0,26,2,2
4831,1.0,18,4,3
4832,0.0,9,4,2
4833,1.0,39,4,2
4834,0.0,10,2,4
4835,1.0,33,4,3
4836,1.0,44,2,2
4837,0.0,25,2,2
4838,0.0,39,4,2
4839,1.0,32,3,1
4840,1.0,50,3,3
4841,1.0,21,2,4
4842,0.0,34,2,3
4843,0.0,33,4,2
4844,1.0,14,2,1
4845,0.0,26,4,2
4846,0.0,10,3,4
4847,1.0,11,2,1
4848,0.0,10,3,2
4849,1.0,34,2,3
4850,0.0,11,2,1
4851,1.0,43,4,1
4852,,32,1,3
4853,0.0,31,3,1
4854,0.0,50,3,2
4855,1.0,33,4,2
4856,,31,1,4
4857,1.0,31,3,4
4858,1.0,14,4,2
4859,0.0,18,3,2
4860,1.0,28,2,3
4861,1.0,18,4,2
4862,1.0,21,3,3
4863,1.0,14,2,1
4864,0.0,34,2,3
4865,0.0,16,2,2
4866,1.0,44,4,2
4867,0.0,44,2,2
4868,1.0,37,2,2
4869,1.0,5,4,2
4870,1.0,5,4,2
4871,0.0,13,4,2
4872,0.0,5,4,1
4873,,5,1,4
4874,1.0,27,3,3
4875,1.0,6,3,3
4876,1.0,35,1,3
4877,0.0,50,1,4
4878,1.0,24,3,1
4879,0.0,39,4,2
4880,0.0,39,1,4
4881,0.0,15,3,1
4882,1.0,48,3,2
4883,1.0,38,4,2
4884,0.0,33,3,1
4885,0.0,48,4,3
4886,,5,3,2
4887,1.0,27,3,2
4888,1.0,48,3,3
4889,0.0,38,3,1
4890,1.0,48,2,1
4891,1.0,48,3,2
4892,1.0,15,3,1
4893,0.0,5,3,2
4894,1.0,5,4,2
4895,1.0,5,4,4
4896,0.0,38,2,3
4897,1.0,5,2,4
4898,1.0,5,3,3
4899,0.0,48,4,2
4900,1.0,5,2,2
4901,1.0,5,1,4
4902,1.0,48,3,4
4903,0.0,23,2,3
4904,1.0,15,2,1
4905,1.0,26,2,3
4906,0.0,48,3,3
4907,1.0,5,2,3
4908,0.0,38,4,2
4909,0.0,48,3,2
4910,1.0,5,4,2
4911,1.0,5,4,4
4912,0.0,38,4,3
4913,1.0,48,4,4
4914,0.0,48,4,2
4915,0.0,48,3,2
4916,1.0,5,2,1
4917,0.0,48,4,2
4918,1.0,29,2,3
4919,0.0,5,3,1
4920,,5,2,2
4921,1.0,48,1,4
4922,0.0,5,3,3
4923,1.0,5,4,2
4924,1.0,5,3,2
4925,1.0,48,2,1
4926,0.0,5,2,4
4927,1.0,5,2,4
4928,0.0,5,2,2
4929,0.0,43,1,4
4930,,48,3,1
4931,,5,2,2
4932,,48,4,1
4933,,48,3,2
4934,,5,2,1
4935,,5,2,2
4936,,5,1,3
4937,,6,1,4
4938,,5,2,2
4939,,44,1,2
4940,,48,2,1
4941,,5,2,3
4942,,5,1,1
4943,,38,1,1
4944,,5,2,1
4945,,38,4,2
4946,,48,2,1
4947,,5,1,1
4948,,10,2,1
4949,,37,4,1
4950,,5,2,2
4951,,44,2,2
4952,,33,1,2
4953,,16,2,3
4954,,5,3,2
4955,,41,1,3
4956,,3,4,4
4957,,32,2,1
4958,,5,4,2
4959,,6,3,1
4960,,11,2,2
4961,,5,2,1
4962,,33,2,2
4963,,18,2,4
4964,,1,3,1
4965,,1,2,1
4966,,11,2,2
4967,,5,2,1
4968,,26,3,2
4969,,1,2,1
4970,,14,2,2
4971,,43,1,4
4972,,44,1,2
4973,,25,1,1
4974,,36,2,1
4975,,50,2,2
4976,,28,2,1
4977,,5,3,2
4978,,21,4,3
4979,,39,2,4
4980,,21,2,1
4981,,34,1,3
4982,,48,4,1
4983,,47,3,1
4984,,10,1,4
4985,,33,1,2
4986,,33,3,1
4987,,10,3,2
4988,,16,4,2
4989,,41,2,4
4990,,34,2,1
4991,,49,2,1
4992,,22,2,1
4993,,33,2,2
4994,,47,2,1
4995,,5,4,2
4996,,25,3,1
4997,,48,2,3
4998,,6,1,2
4999,,33,4,2
5000,,33,4,2
5001,,39,2,4
5002,,14,3,1
5003,,26,3,1
5004,,19,2,2
5005,,24,2,1
5006,,39,1,4
5007,,36,2,2
5008,,50,2,1
5009,,7,3,2
5010,,24,2,4
5011,,10,2,3
5012,,44,1,1
5013,,35,3,3
5014,,10,2,2
5015,,41,1,1
5016,,10,1,3
5017,,31,3,1
5018,,40,3,1
5019,,31,1,1
5020,,39,1,3
5021,,33,4,2
5022,,33,4,1
5023,,40,2,2
5024,,33,1,2
5025,,5,1,2
5026,,44,2,2
5027,,21,2,1
5028,,31,2,1
5029,,17,2,1
5030,,36,3,3
5031,,36,1,4
5032,,19,2,1
5033,,36,2,2
5034,,7,3,2
5035,,43,2,3
5036,,44,1,1
5037,,11,2,1
5038,,11,1,4
5039,,16,4,2
5040,,47,1,4
5041,,26,2,1
5042,,3,3,2
5043,,33,2,1
5044,,14,2,2
5045,,11,4,1
5046,,34,2,3
5047,,39,3,4
5048,,22,1,1
5049,,15,1,3
5050,,33,4,1
5051,,5,3,3
5052,,10,1,4
5053,,39,4,3
5054,,36,2,1
5055,,43,2,1
5056,,31,2,3
5057,,43,2,3
5058,,10,4,2
5059,,24,3,3
5060,,21,3,2
5061,,36,1,4
5062,,39,1,1
5063,,36,2,2
5064,,31,1,3
5065,,5,2,3
5066,,3,4,2
5067,,33,4,2
5068,,33,2,1
5069,,50,1,3
5070,,36,1,2
5071,,47,3,1
5072,,43,1,4
5073,,1,3,2
5074,,10,3,2
5075,,10,2,4
5076,,34,1,2
5077,,40,2,1
5078,,23,1,4
5079,,22,2,1
5080,,49,2,2
5081,,39,2,1
5082,,39,2,4
5083,,14,3,1
5084,,16,2,2
5085,,21,1,3
5086,,10,4,2
5087,,31,2,2
5088,,1,2,1
5089,,33,4,2
5090,,39,4,1
5091,,24,2,2
5092,,43,1,3
5093,,33,1,3
5094,,34,4,1
5095,,39,2,3
5096,,39,4,3
5097,,39,4,4
5098,0.0,6,3,2
5099,1.0,14,2,4
5100,1.0,40,2,1
5101,1.0,23,3,2
5102,1.0,39,2,3
5103,1.0,35,2,2
5104,0.0,33,3,2
5105,1.0,10,4,1
5106,1.0,45,3,1
5107,1.0,39,3,2
5108,1.0,22,2,4
5109,0.0,44,1,2
5110,0.0,39,1,2
5111,0.0,40,3,2
5112,0.0,10,1,3
5113,1.0,21,3,2
5114,0.0,33,2,4
5115,0.0,5,3,4
5116,0.0,15,4,1
5117,1.0,47,4,1
5118,1.0,41,3,4
5119,1.0,33,4,2
5120,1.0,22,1,3
5121,1.0,18,3,2
5122,0.0,34,3,3
5123,1.0,34,3,3
5124,0.0,7,2,1
5125,0.0,39,2,3
5126,1.0,22,2,3
5127,1.0,39,3,2
5128,1.0,33,4,1
5129,1.0,36,2,2
5130,1.0,22,4,1
5131,0.0,34,2,3
5132,1.0,39,2,2
5133,1.0,5,3,3
5134,1.0,39,3,3
5135,,34,1,3
5136,1.0,33,2,1
5137,1.0,31,4,2
5138,0.0,21,1,4
5139,1.0,34,2,2
5140,1.0,15,2,4
5141,0.0,33,4,3
5142,1.0,31,2,4
5143,0.0,33,1,3
5144,0.0,21,4,2
5145,1.0,14,4,2
5146,1.0,36,2,1
5147,1.0,15,3,2
5148,,23,2,2
5149,1.0,36,3,3
5150,1.0,23,4,2
5151,1.0,31,2,1
5152,0.0,22,3,2
5153,0.0,10,3,2
5154,0.0,22,3,1
5155,1.0,22,2,2
5156,1.0,15,2,1
5157,0.0,15,4,4
5158,1.0,15,4,3
5159,0.0,31,2,3
5160,0.0,22,1,4
5161,0.0,41,3,3
5162,1.0,33,3,2
5163,0.0,31,2,1
5164,0.0,22,3,2
5165,0.0,33,2,3
5166,1.0,36,2,3
5167,0.0,40,4,3
5168,1.0,22,4,2
5169,0.0,22,4,1
5170,1.0,33,1,3
5171,0.0,10,3,2
5172,1.0,21,1,3
5173,1.0,21,3,2
5174,0.0,33,4,2
5175,0.0,39,3,3
5176,0.0,23,3,2
5177,0.0,23,2,3
5178,0.0,34,2,3
5179,1.0,33,2,1
5180,0.0,23,2,4
5181,0.0,47,4,2
5182,1.0,50,2,4
5183,1.0,5,4,4
5184,,6,3,1
5185,1.0,47,3,3
5186,0.0,44,2,3
5187,1.0,23,4,2
5188,1.0,7,2,2
5189,1.0,10,2,4
5190,0.0,11,2,3
5191,1.0,10,3,2
5192,1.0,26,4,3
5193,1.0,5,4,4
5194,1.0,15,2,3
5195,0.0,26,2,2
5196,1.0,36,2,4
5197,1.0,23,2,4
5198,0.0,7,3,1
5199,1.0,5,3,3
5200,1.0,10,4,4
5201,0.0,7,3,3
5202,0.0,23,4,2
5203,1.0,33,1,4
5204,1.0,42,3,3
5205,1.0,10,4,3
5206,1.0,48,2,3
5207,0.0,33,3,4
5208,0.0,33,2,4
5209,1.0,14,3,3
5210,0.0,15,1,3
5211,1.0,14,2,4
5212,,5,2,3
5213,0.0,41,3,1
5214,0.0,11,2,3
5215,0.0,14,1,3
5216,,10,1,2
5217,0.0,39,3,1
5218,1.0,14,2,3
5219,0.0,14,4,1
5220,1.0,5,4,2
5221,0.0,39,2,2
5222,0.0,39,4,2
5223,1.0,36,4,3
5224,1.0,20,4,2
5225,0.0,39,4,1
5226,0.0,21,2,4
5227,0.0,28,3,2
5228,0.0,50,2,2
5229,0.0,40,4,2
5230,1.0,7,3,1
5231,0.0,7,4,2
5232,0.0,19,3,3
5233,1.0,44,4,4
5234,0.0,4,2,1
5235,0.0,19,2,1
5236,1.0,14,3,2
5237,0.0,5,4,2
5238,1.0,10,2,2
5239,0.0,24,3,2
5240,1.0,37,2,1
5241,1.0,44,2,3
5242,1.0,1,3,3
5243,0.0,44,4,2
5244,1.0,44,3,2
5245,1.0,44,4,3
5246,0.0,10,1,4
5247,1.0,37,2,3
5248,0.0,19,4,3
5249,1.0,10,4,2
5250,1.0,37,4,3
5251,0.0,19,2,3
5252,1.0,32,3,1
5253,1.0,33,4,2
5254,0.0,3,4,4
5255,0.0,14,4,4
5256,0.0,33,2,2
5257,0.0,33,4,3
5258,0.0,37,1,4
5259,0.0,43,2,2
5260,1.0,14,2,4
5261,1.0,50,3,2
5262,0.0,16,4,1
5263,1.0,17,4,2
5264,1.0,26,4,2
5265,0.0,42,3,3
5266,1.0,24,4,4
5267,0.0,14,2,3
5268,1.0,23,1,4
5269,1.0,24,4,3
5270,0.0,35,2,3
5271,1.0,21,3,1
5272,1.0,47,2,3
5273,,39,4,2
5274,1.0,5,4,4
5275,1.0,10,4,1
5276,0.0,17,2,1
5277,,23,2,3
5278,1.0,10,4,1
5279,1.0,15,4,2
5280,1.0,17,2,2
5281,1.0,50,1,1
5282,1.0,33,4,1
5283,0.0,6,3,4
5284,1.0,5,4,2
5285,1.0,36,1,1
5286,1.0,43,3,2
5287,1.0,44,3,2
5288,0.0,16,3,3
5289,,5,3,4
5290,1.0,10,2,3
5291,0.0,31,3,2
5292,0.0,46,3,2
5293,0.0,34,1,4
5294,1.0,15,2,1
5295,0.0,33,3,2
5296,1.0,15,2,1
5297,0.0,32,2,2
5298,0.0,3,3,2
5299,0.0,33,1,3
5300,0.0,33,4,2
5301,1.0,17,2,3
5302,1.0,50,2,2
5303,,32,2,2
5304,1.0,41,3,1
5305,1.0,44,4,3
5306,1.0,22,2,2
5307,1.0,10,4,3
5308,1.0,31,3,2
5309,1.0,47,3,1
5310,,10,4,2
5311,1.0,24,2,3
5312,1.0,6,3,4
5313,0.0,22,4,2
5314,0.0,21,4,3
5315,1.0,14,1,3
5316,,34,2,3
5317,1.0,47,2,1
5318,1.0,33,3,2
5319,1.0,33,4,2
5320,0.0,41,3,2
5321,,23,1,3
5322,1.0,36,2,2
5323,1.0,47,3,2
5324,0.0,32,3,2
5325,0.0,10,4,2
5326,0.0,31,4,2
5327,1.0,36,2,3
5328,0.0,23,3,4
5329,1.0,43,2,2
5330,,18,1,4
5331,,23,4,3
5332,0.0,36,4,2
5333,0.0,43,4,3
5334,1.0,10,4,1
5335,0.0,49,3,3
5336,0.0,33,1,1
5337,0.0,7,4,2
5338,1.0,24,4,2
5339,0.0,26,4,4
5340,1.0,33,4,1
5341,1.0,45,4,2
5342,0.0,3,2,2
5343,1.0,14,4,2
5344,1.0,44,2,3
5345,1.0,47,3,4
5346,1.0,11,3,2
5347,0.0,33,4,2
5348,1.0,24,4,3
5349,1.0,15,2,2
5350,1.0,28,4,1
5351,1.0,10,3,2
5352,1.0,47,4,2
5353,0.0,47,4,2
5354,1.0,31,4,1
5355,1.0,3,3,2
5356,0.0,14,2,3
5357,0.0,42,4,1
5358,0.0,26,2,1
5359,1.0,21,2,2
5360,0.0,26,3,3
5361,0.0,31,4,1
5362,1.0,39,3,3
5363,1.0,47,3,1
5364,1.0,31,2,4
5365,0.0,40,1,4
5366,1.0,30,1,3
5367,1.0,32,4,3
5368,,50,2,3
5369,0.0,26,2,3
5370,1.0,50,3,2
5371,0.0,13,4,3
5372,1.0,26,4,2
5373,1.0,17,4,1
5374,,14,1,4
5375,1.0,49,2,3
5376,1.0,36,1,2
5377,0.0,23,4,3
5378,,10,2,3
5379,0.0,10,3,3
5380,,1,2,3
5381,1.0,19,2,2
5382,0.0,3,4,3
5383,,4,4,2
5384,1.0,22,4,4
5385,1.0,1,2,1
5386,0.0,11,1,4
5387,1.0,47,3,1
5388,0.0,33,1,3
5389,1.0,14,2,4
5390,1.0,24,2,4
5391,1.0,11,4,3
5392,0.0,39,2,3
5393,1.0,25,3,2
5394,1.0,38,2,1
5395,0.0,44,3,2
5396,0.0,43,1,3
5397,,44,2,4
5398,0.0,13,4,3
5399,1.0,44,3,2
5400,1.0,45,2,1
5401,0.0,19,2,1
5402,1.0,24,4,2
5403,0.0,5,2,4
5404,0.0,26,2,3
5405,0.0,34,4,3
5406,1.0,14,2,1
5407,0.0,24,4,4
5408,1.0,38,3,2
5409,0.0,23,3,3
5410,1.0,39,2,4
5411,1.0,36,2,1
5412,1.0,14,2,4
5413,1.0,6,1,3
5414,1.0,26,3,3
5415,0.0,6,3,3
5416,1.0,19,2,1
5417,1.0,36,3,2
5418,1.0,22,4,3
5419,0.0,36,2,2
5420,1.0,36,3,4
5421,1.0,7,2,2
5422,1.0,39,4,4
5423,1.0,39,2,4
5424,0.0,24,1,4
5425,1.0,14,3,2
5426,0.0,26,2,3
5427,1.0,14,2,3
5428,1.0,23,3,4
5429,0.0,50,4,2
5430,0.0,39,4,2
5431,0.0,49,2,3
5432,1.0,25,3,3
5433,0.0,11,4,2
5434,0.0,50,4,1
5435,1.0,5,2,1
5436,,43,3,3
5437,0.0,22,4,4
5438,1.0,44,4,2
5439,1.0,36,4,2
5440,0.0,10,2,2
5441,0.0,47,3,2
5442,0.0,39,4,3
5443,0.0,39,3,2
5444,0.0,47,4,2
5445,1.0,47,3,1
5446,1.0,21,2,1
5447,,41,2,1
5448,0.0,18,3,2
5449,1.0,18,2,2
5450,1.0,45,3,4
5451,1.0,1,3,2
5452,1.0,10,2,3
5453,1.0,37,3,3
5454,1.0,14,3,4
5455,0.0,50,2,1
5456,0.0,50,2,4
5457,1.0,10,4,4
5458,0.0,39,1,2
5459,0.0,24,3,1
5460,1.0,34,2,2
5461,0.0,41,4,2
5462,0.0,9,2,2
5463,0.0,10,3,2
5464,,17,3,4
5465,1.0,11,4,3
5466,0.0,35,3,3
5467,0.0,35,4,2
5468,0.0,16,2,1
5469,0.0,50,2,4
5470,1.0,17,4,4
5471,1.0,25,3,2
5472,1.0,42,2,4
5473,1.0,15,3,2
5474,0.0,33,3,3
5475,1.0,14,3,1
5476,1.0,16,3,4
5477,,50,1,4
5478,1.0,23,3,3
5479,1.0,14,3,3
5480,1.0,6,2,3
5481,1.0,3,4,4
5482,0.0,10,3,4
5483,0.0,10,3,4
5484,1.0,41,4,1
5485,,5,4,2
5486,0.0,47,2,4
5487,1.0,42,3,1
5488,1.0,32,3,1
5489,0.0,6,3,3
5490,1.0,5,4,4
5491,1.0,44,1,1
5492,,27,3,2
5493,,23,2,1
5494,,36,2,3
5495,,39,2,2
5496,,33,2,1
5497,,36,2,2
5498,,7,2,3
5499,,31,2,3
5500,,47,4,1
5501,,21,2,2
5502,,39,3,2
5503,,21,4,3
5504,,30,3,2
5505,,37,2,2
5506,,37,1,4
5507,,33,2,3
5508,,10,2,1
5509,,23,2,3
5510,,7,2,1
5511,,10,3,2
5512,,47,3,2
5513,,16,2,1
5514,,39,2,1
5515,,39,4,2
5516,,14,2,2
5517,,47,4,2
5518,,10,4,2
5519,,15,4,1
5520,,47,3,2
5521,,15,2,1
5522,,36,3,2
5523,,11,1,4
5524,,40,2,4
5525,,4,1,3
5526,,33,2,3
5527,,39,3,1
5528,,23,2,1
5529,,31,3,2
5530,,31,4,1
5531,,33,1,2
5532,,34,1,4
5533,,39,3,2
5534,,15,3,2
5535,,18,4,2
5536,,23,2,1
5537,,39,3,2
5538,,23,3,1
5539,,7,1,2
5540,,31,4,1
5541,,5,3,2
5542,,14,1,4
5543,,44,3,1
5544,,26,3,2
5545,,37,3,2
5546,,38,2,2
5547,,44,3,1
5548,,44,3,1
5549,,33,2,4
5550,,33,4,2
5551,,14,1,3
5552,,26,2,3
5553,,21,1,1
5554,,17,4,3
5555,,50,3,2
5556,,44,1,1
5557,,10,1,2
5558,,17,1,3
5559,,50,2,1
5560,,14,3,1
5561,,5,2,1
5562,,5,2,2
5563,,50,3,2
5564,,44,3,1
5565,,5,4,1
5566,,14,2,1
5567,,31,2,2
5568,,31,3,1
5569,,3,3,1
5570,,41,2,3
5571,,22,3,2
5572,,28,2,1
5573,,14,1,3
5574,,15,1,3
5575,,14,2,2
5576,,41,4,2
5577,,11,3,1
5578,,26,3,1
5579,,11,2,1
5580,,28,2,1
5581,,34,4,3
5582,,34,2,2
5583,,11,4,2
5584,,10,2,1
5585,,6,2,3
5586,,28,3,1
5587,,5,2,2
5588,,36,3,1
5589,,5,2,1
5590,,18,3,1
5591,,5,1,1
5592,,48,1,2
5593,,5,2,2
5594,,48,3,2
5595,,48,2,3
5596,,5,4,1
5597,,48,2,3
5598,,48,1,3
5599,,5,1,3
5600,,5,2,1
5601,,5,2,2
5602,,5,3,2
5603,,38,2,1
5604,,3,3,4
5605,,48,2,2
5606,,44,4,2
5607,,5,3,1
5608,,48,3,2
5609,1.0,5,4,3
5610,0.0,5,3,2
5611,1.0,5,3,1
5612,1.0,5,4,2
5613,0.0,5,3,4
5614,1.0,5,2,1
5615,1.0,5,3,4
5616,,5,3,2
5617,1.0,5,4,1
5618,0.0,5,4,2
5619,0.0,38,4,2
5620,1.0,5,4,1
5621,0.0,5,3,1
5622,1.0,5,4,2
5623,0.0,5,4,1
5624,,5,4,4
5625,1.0,38,4,2
5626,1.0,5,2,2
5627,1.0,5,3,3
5628,1.0,5,3,1
5629,0.0,48,3,3
5630,0.0,48,3,2
5631,1.0,5,2,3
5632,1.0,38,3,1
5633,0.0,48,3,4
5634,1.0,5,2,1
5635,1.0,5,4,3
5636,1.0,5,3,2
5637,0.0,5,2,2
5638,0.0,5,4,2
5639,0.0,5,4,2
5640,1.0,5,2,3
5641,0.0,25,2,3
5642,,6,4,2
5643,1.0,48,2,1
5644,1.0,5,1,1
5645,0.0,48,4,3
5646,0.0,5,1,3
5647,0.0,38,2,3
5648,1.0,5,3,1
5649,0.0,5,4,2
5650,1.0,5,2,2
5651,1.0,5,4,3
5652,1.0,1,2,3
5653,0.0,44,3,4
5654,1.0,44,3,3
5655,,38,1,3
5656,0.0,5,4,2
5657,0.0,5,3,3
5658,1.0,5,3,2
5659,0.0,48,3,2
5660,1.0,3,3,4
5661,0.0,6,4,4
5662,0.0,5,4,3
5663,1.0,6,3,1
5664,1.0,3,2,4
5665,1.0,25,4,2
5666,1.0,48,3,4
5667,0.0,5,4,3
5668,0.0,5,2,4
5669,1.0,5,4,1
5670,1.0,5,3,2
5671,1.0,5,2,1
5672,0.0,5,2,3
5673,0.0,5,2,4
5674,1.0,48,2,2
5675,0.0,27,2,4
5676,0.0,5,4,3
5677,0.0,48,3,3
5678,1.0,5,3,2
5679,,48,2,3
5680,0.0,5,2,1
5681,1.0,5,4,2
5682,0.0,5,2,1
5683,1.0,5,4,1
5684,1.0,5,4,2
5685,1.0,5,4,4
5686,0.0,5,3,3
5687,1.0,29,3,4
5688,1.0,5,3,2
5689,1.0,5,3,1
5690,0.0,5,4,2
5691,0.0,1,1,1
5692,0.0,1,1,3
5693,0.0,39,2,2
5694,1.0,43,2,1
5695,0.0,43,3,1
5696,0.0,25,1,2
5697,1.0,1,1,1
5698,0.0,44,1,4
5699,1.0,44,3,2
5700,0.0,39,2,3
5701,0.0,46,2,2
5702,1.0,33,2,2
5703,1.0,33,4,2
5704,1.0,39,3,4
5705,0.0,5,2,1
5706,1.0,32,3,2
5707,1.0,5,4,2
5708,1.0,5,3,4
5709,0.0,5,4,4
5710,,5,4,2
5711,0.0,5,4,2
5712,0.0,37,4,3
5713,0.0,49,3,1
5714,0.0,34,3,3
5715,0.0,10,4,2
5716,1.0,10,2,2
5717,1.0,10,4,2
5718,0.0,11,2,2
5719,1.0,41,4,4
5720,,33,2,3
5721,0.0,28,3,2
5722,1.0,44,4,3
5723,1.0,32,1,4
5724,1.0,5,4,2
5725,0.0,32,1,3
5726,1.0,28,3,4
5727,1.0,13,1,3
5728,1.0,48,3,3
5729,0.0,26,2,3
5730,0.0,6,4,2
5731,1.0,25,1,2
5732,1.0,44,3,2
5733,0.0,39,4,1
5734,1.0,34,1,1
5735,0.0,39,4,1
5736,1.0,10,3,2
5737,1.0,22,4,2
5738,0.0,37,4,2
5739,1.0,24,1,3
5740,0.0,50,2,2
5741,0.0,50,2,2
5742,1.0,16,3,4
5743,0.0,36,3,1
5744,1.0,42,3,1
5745,0.0,24,2,3
5746,1.0,31,3,4
5747,0.0,33,4,2
5748,0.0,25,2,3
5749,0.0,44,3,1
5750,1.0,14,4,2
5751,1.0,34,2,2
5752,0.0,41,1,3
5753,0.0,21,2,1
5754,1.0,37,2,4
5755,1.0,44,3,2
5756,1.0,5,4,2
5757,1.0,39,4,4
5758,1.0,26,2,2
5759,1.0,26,2,1
5760,0.0,14,4,1
5761,1.0,50,2,2
5762,0.0,50,2,4
5763,0.0,44,1,1
5764,1.0,49,3,3
5765,,47,1,4
5766,1.0,10,4,3
5767,1.0,42,4,3
5768,1.0,10,3,2
5769,1.0,1,3,2
5770,0.0,31,1,3
5771,1.0,39,1,4
5772,0.0,40,2,2
5773,0.0,33,4,4
5774,0.0,47,3,2
5775,,1,2,3
5776,0.0,48,1,3
5777,0.0,5,1,4
5778,1.0,31,4,2
5779,0.0,36,2,2
5780,0.0,23,2,3
5781,1.0,36,1,2
5782,1.0,15,2,2
5783,0.0,33,2,3
5784,0.0,39,2,4
5785,1.0,26,2,1
5786,0.0,6,2,3
5787,1.0,10,1,2
5788,1.0,43,3,1
5789,,41,2,2
5790,1.0,34,2,2
5791,1.0,11,1,2
5792,1.0,18,2,2
5793,0.0,41,2,2
5794,1.0,7,4,2
5795,0.0,22,4,2
5796,1.0,23,2,2
5797,1.0,36,4,4
5798,1.0,36,3,4
5799,1.0,36,4,3
5800,0.0,22,4,3
5801,0.0,40,4,3
5802,1.0,10,2,3
5803,1.0,18,4,2
5804,0.0,48,3,4
5805,0.0,44,3,1
5806,1.0,44,3,3
5807,1.0,25,1,4
5808,0.0,4,2,3
5809,0.0,25,1,1
5810,0.0,34,2,4
5811,1.0,47,3,3
5812,1.0,11,3,2
5813,0.0,42,2,1
5814,1.0,41,3,2
5815,,47,4,1
5816,0.0,21,2,2
5817,1.0,33,2,2
5818,1.0,39,4,2
5819,1.0,10,4,2
5820,0.0,33,1,4
5821,1.0,23,3,1
5822,1.0,44,1,2
5823,1.0,34,2,1
5824,1.0,18,2,3
5825,1.0,10,2,3
5826,1.0,23,3,4
5827,1.0,43,2,1
5828,0.0,14,2,3
5829,1.0,10,1,1
5830,0.0,39,3,3
5831,0.0,5,1,3
5832,0.0,5,2,3
5833,0.0,5,4,2
5834,0.0,5,3,2
5835,0.0,5,1,4
5836,0.0,44,2,2
5837,1.0,10,3,3
5838,1.0,33,4,2
5839,0.0,10,4,2
5840,1.0,11,4,2
5841,0.0,18,1,3
5842,0.0,24,2,1
5843,1.0,21,2,3
5844,0.0,37,4,3
5845,1.0,1,2,2
5846,,44,2,3
5847,1.0,47,3,1
5848,1.0,26,3,4
5849,1.0,3,3,2
5850,0.0,39,1,4
5851,1.0,47,4,2
5852,,33,4,2
5853,1.0,36,4,3
5854,0.0,20,2,2
5855,1.0,14,2,3
5856,0.0,23,3,3
5857,1.0,29,1,3
5858,1.0,25,3,3
5859,1.0,5,2,1
5860,1.0,18,1,3
5861,1.0,41,4,3
5862,1.0,44,4,4
5863,0.0,33,1,3
5864,0.0,5,1,4
5865,0.0,39,4,3
5866,0.0,23,4,4
5867,1.0,39,3,4
5868,0.0,17,2,3
5869,1.0,1,2,1
5870,1.0,15,3,4
5871,1.0,44,2,2
5872,1.0,25,2,3
